lon,lat,commune
5.9249949127434345,49.67886292967739,Koerich
5.923832527034138,49.67800618569099,Koerich
5.923092256603196,49.67663939405137,Koerich
5.920816116953449,49.675288517333726,Koerich
5.919045271135508,49.674634773959745,Koerich
5.917990497521528,49.673895532584055,Koerich
5.917646803717995,49.672524972449565,Koerich
5.9176688907953325,49.67235359922244,Koerich
5.921570354718799,49.67093297720619,Koerich
5.924574953762271,49.66715132033046,Koerich
5.925058420442967,49.66647200701436,Koerich
5.925430020567254,49.66519983912064,Koerich
5.926413703130915,49.66332002446824,Koerich
5.927423002615611,49.66227447760894,Koerich
5.928503298484415,49.66070522939194,Koerich
5.928531843611664,49.66016456443695,Koerich
5.928111313421654,49.65921875851396,Koerich
5.932192768149407,49.658520435558366,Koerich
5.9358723725848765,49.65733025236609,Koerich
5.940953985937823,49.65441715862216,Koerich
5.944139763865904,49.651201884255336,Koerich
5.947285645062642,49.64857337421692,Koerich
5.95406146020595,49.64644233309107,Koerich
5.955762254765004,49.64540211423396,Koerich
5.958795185843404,49.64277571737795,Koerich
5.962836197642994,49.643707865656445,Koerich
5.963824998940805,49.64379821268048,Koerich
5.963347362834749,49.64566185413799,Koerich
5.96513611777621,49.646273983024955,Koerich
5.966943826008546,49.64765713601277,Koerich
5.968478851242797,49.64775345755407,Koerich
5.970240301937164,49.64746310170648,Koerich
5.971062878675185,49.647849958135794,Koerich
5.972420517257127,49.647892826226176,Koerich
5.972554710923633,49.648062081760735,Koerich
5.973534124344364,49.64817209207633,Koerich
5.974525532805785,49.648110422897226,Koerich
5.974555535503786,49.647960467819345,Koerich
5.975024094086541,49.64800080667176,Koerich
5.975419395707729,49.64823338366775,Koerich
5.977443384768676,49.64864176976345,Koerich
5.979525436633419,49.649440322777224,Koerich
5.9812984288036954,49.650375786975886,Koerich
5.982402603464329,49.651338650596166,Koerich
5.983409067436493,49.65189339342065,Koerich
5.985824240625524,49.65291887869887,Koerich
5.986640472841749,49.65296017313349,Koerich
5.986974851921292,49.65369205314773,Koerich
5.9879185830711,49.65437167784367,Koerich
5.986456063611962,49.65738132275698,Koerich
5.987261067377116,49.65790775498714,Koerich
5.986995501366086,49.658132151266805,Koerich
5.988894862721792,49.65953379298931,Koerich
5.990399658387031,49.66143303363368,Koerich
5.989590703941382,49.66296349878781,Koerich
5.991146024358231,49.663396557302434,Koerich
5.992422096390374,49.66356785251674,Koerich
5.9915029368525845,49.66507543500276,Koerich
5.992658936341459,49.665516308878374,Koerich
5.994685472279565,49.666760011888464,Koerich
5.993790397620375,49.66800279314915,Koerich
5.992246489626824,49.668499988078224,Koerich
5.9911874020738045,49.66936140306159,Koerich
5.989535899996552,49.671648965444525,Koerich
5.9884055837039885,49.672586083585934,Koerich
5.987896306920881,49.67371874409433,Koerich
5.989527657261851,49.67390781997102,Koerich
5.991346132138968,49.676203564596996,Koerich
5.9919216041073495,49.67624366440143,Koerich
5.991919524899372,49.677284655015896,Koerich
5.992410640547381,49.67738801052213,Koerich
5.992287823642246,49.678802822103485,Koerich
5.995110080632978,49.67910905493734,Koerich
5.995073042881579,49.67967071529638,Koerich
5.994627969199696,49.67965353660232,Koerich
5.9942786634136125,49.68146208294988,Koerich
5.992865062248288,49.68115165664877,Koerich
5.990525035294329,49.68098722709949,Koerich
5.988142708226235,49.680464073918145,Koerich
5.987321042630892,49.68273187793302,Koerich
5.986297064998081,49.68414086411258,Koerich
5.9894301916553365,49.68544603271532,Koerich
5.987180175264912,49.68564378202561,Koerich
5.9857903977029965,49.686105399326784,Koerich
5.9822516557958085,49.687812566040854,Koerich
5.980919935764574,49.68864698859891,Koerich
5.978614803720365,49.69022685826877,Koerich
5.97775873316559,49.691351703976316,Koerich
5.976206604196081,49.69264094638925,Koerich
5.975594245323973,49.69275397519707,Koerich
5.972402867263792,49.69267604982979,Koerich
5.968979636556769,49.69194872307638,Koerich
5.966275334854793,49.691616480059636,Koerich
5.965657855949207,49.69138996973397,Koerich
6.2512014070097575,49.87306675549326,Reisdorf
6.250007742508607,49.87251035909472,Reisdorf
6.247032068711821,49.870212085267504,Reisdorf
6.246654639279965,49.8697536622229,Reisdorf
6.246049770127247,49.8694554434004,Reisdorf
6.245443717122686,49.86841961553291,Reisdorf
6.24632697187842,49.86678202570113,Reisdorf
6.247538936621635,49.86550024729317,Reisdorf
6.247401645800174,49.86381406446891,Reisdorf
6.248301971756323,49.861746182862426,Reisdorf
6.24919370939311,49.86100969229661,Reisdorf
6.251655024458648,49.86167421092303,Reisdorf
6.2519846150088085,49.86121425354029,Reisdorf
6.251295449150303,49.86086405863483,Reisdorf
6.250326769470162,49.86062956271015,Reisdorf
6.250775333178248,49.85996193009776,Reisdorf
6.2503692449474135,49.85904231153248,Reisdorf
6.247090816673219,49.858312420984,Reisdorf
6.248110914101087,49.85755335527052,Reisdorf
6.2472344543567395,49.85664937262591,Reisdorf
6.246407057291588,49.855028644514995,Reisdorf
6.245972824255141,49.85480279026232,Reisdorf
6.244186092583177,49.85527252745062,Reisdorf
6.24311938642704,49.85522663237577,Reisdorf
6.243524321437921,49.85456792051106,Reisdorf
6.2453826931628065,49.85459180219313,Reisdorf
6.245663629249777,49.85440065164805,Reisdorf
6.244594692978276,49.85369590295486,Reisdorf
6.2456186108909355,49.85324558500119,Reisdorf
6.246460592373215,49.85319855797232,Reisdorf
6.247356927052223,49.853520633238965,Reisdorf
6.247954947359415,49.85397918954555,Reisdorf
6.248918050774746,49.85624585023334,Reisdorf
6.249685633077247,49.85690517312762,Reisdorf
6.2506243538086945,49.85729540459206,Reisdorf
6.25113157036113,49.856597186867056,Reisdorf
6.253007977361538,49.85696692819013,Reisdorf
6.252917359984908,49.857122766642846,Reisdorf
6.253651764654105,49.85731717395651,Reisdorf
6.255197352937861,49.857466415343445,Reisdorf
6.255257831875625,49.856685102790365,Reisdorf
6.25718971618384,49.85678360424141,Reisdorf
6.257747286375066,49.856622193169216,Reisdorf
6.257347307159449,49.85609733583656,Reisdorf
6.258339904945634,49.85554066991508,Reisdorf
6.258819512132559,49.85502540813049,Reisdorf
6.259138011904495,49.85511214028219,Reisdorf
6.259913708976658,49.85427267073205,Reisdorf
6.260257375517802,49.85459133772317,Reisdorf
6.26201844501022,49.85350712542577,Reisdorf
6.262221499512308,49.85304204508007,Reisdorf
6.260309967322326,49.85215180682083,Reisdorf
6.2616209377297,49.8501071772487,Reisdorf
6.262239485965011,49.850357618299874,Reisdorf
6.262169173483149,49.850749604336904,Reisdorf
6.263556629970582,49.851463313338144,Reisdorf
6.26391751925008,49.85112207932183,Reisdorf
6.265581061775034,49.851585567063196,Reisdorf
6.267726949350855,49.84989709371341,Reisdorf
6.268677858437419,49.84853632830308,Reisdorf
6.269518388556173,49.84917838911916,Reisdorf
6.270933577958202,49.849060253431176,Reisdorf
6.27691416016511,49.848324196774605,Reisdorf
6.278992207822325,49.847880421086565,Reisdorf
6.2860819156149486,49.84704351497074,Reisdorf
6.287088232607609,49.84714348854237,Reisdorf
6.289526166026008,49.847712134935634,Reisdorf
6.2920876328344155,49.84765256533974,Reisdorf
6.293334530211033,49.84747632971768,Reisdorf
6.296068927611049,49.84810662289967,Reisdorf
6.2970251277801035,49.84848923139576,Reisdorf
6.298201066402925,49.84854080956103,Reisdorf
6.299761685449671,49.84829988489674,Reisdorf
6.30269821670638,49.84680724557629,Reisdorf
6.304947197242884,49.84626991327186,Reisdorf
6.305377318592223,49.846368927792746,Reisdorf
6.305633526523008,49.84675168619036,Reisdorf
6.306732928612525,49.847501634747715,Reisdorf
6.308362902409182,49.84775566095501,Reisdorf
6.310396638586604,49.84779394845416,Reisdorf
6.310445632863196,49.85010793292911,Reisdorf
6.309663403789732,49.85256311365698,Reisdorf
6.309753767843297,49.85391788991643,Reisdorf
6.309218338477792,49.85492653979877,Reisdorf
6.307451181770191,49.857250833513604,Reisdorf
6.314133175075472,49.85988199693685,Reisdorf
6.313582937550838,49.860887960550954,Reisdorf
6.313409728181298,49.8621127995231,Reisdorf
6.314310507295692,49.86488859894011,Reisdorf
6.314011591517059,49.86621905718992,Reisdorf
6.31367926510683,49.86708114608554,Reisdorf
6.312930407678285,49.868060806800564,Reisdorf
6.311735119052561,49.869128507369666,Reisdorf
6.310621670527297,49.86980247675034,Reisdorf
6.309382921682462,49.86988195979607,Reisdorf
6.307386942490244,49.86955020045809,Reisdorf
6.305290922749588,49.86871128520507,Reisdorf
6.300969059464124,49.86653377480667,Reisdorf
6.299822920923032,49.8662234770086,Reisdorf
6.298224593445888,49.866065531035034,Reisdorf
6.29712792098343,49.866140757736105,Reisdorf
6.2958541260838015,49.86667181455358,Reisdorf
6.294552304642834,49.86761071084127,Reisdorf
6.292983510677951,49.86912047071428,Reisdorf
6.291545398856577,49.87138105345032,Reisdorf
6.291391644236635,49.872721095657894,Reisdorf
6.291778865207643,49.87399483619674,Reisdorf
6.291483499819775,49.87447255357773,Reisdorf
6.289615038116604,49.875082754577754,Reisdorf
6.288193293522031,49.87509611431017,Reisdorf
6.287141893381807,49.87489644667585,Reisdorf
6.286550352080478,49.875019320055124,Reisdorf
6.285411684850832,49.8757683056942,Reisdorf
6.282704351782226,49.87856644119064,Reisdorf
6.281352413977861,49.87877434755093,Reisdorf
6.280010254570056,49.8786219219678,Reisdorf
6.277956246821662,49.877411071925245,Reisdorf
6.275794529685625,49.876686901748755,Reisdorf
6.273111929059117,49.87710125060752,Reisdorf
6.2701356375957245,49.878728592361064,Reisdorf
6.268137460602094,49.87932387113823,Reisdorf
6.267303871502266,49.879433793311094,Reisdorf
6.266465249903275,49.87952715314281,Reisdorf
6.2650980003339605,49.880088788290685,Reisdorf
6.261587089709316,49.88100515994463,Reisdorf
6.261370471202169,49.88165597529312,Reisdorf
6.260805482482323,49.88217480248641,Reisdorf
6.259747517225488,49.88265270962673,Reisdorf
6.258927832975505,49.88326084513958,Reisdorf
6.2577690166321975,49.886118852470474,Reisdorf
6.2559463428896835,49.88774878651367,Reisdorf
6.250399276247471,49.89035548784893,Reisdorf
6.249711525940423,49.89226456790855,Reisdorf
6.2481186702833575,49.89347357202718,Reisdorf
6.247117952161164,49.89485472125762,Reisdorf
6.2465634814021715,49.89528670268936,Reisdorf
6.2460033453736665,49.89550203085185,Reisdorf
6.242310838116414,49.89571460815271,Reisdorf
6.240123233991901,49.896185571925834,Reisdorf
6.238434414686914,49.8969369731322,Reisdorf
6.236405396638712,49.89862346266865,Reisdorf
6.235365624147274,49.899123206816455,Reisdorf
6.234826105813449,49.898861061473305,Reisdorf
6.234476521227004,49.89829591191018,Reisdorf
6.232435449836562,49.89765941388406,Reisdorf
6.231709028511004,49.89686413819265,Reisdorf
6.23116479295362,49.895884109488904,Reisdorf
6.228663527167762,49.89273450503717,Reisdorf
6.230305524026338,49.892379449148855,Reisdorf
6.230571792302355,49.89266666927254,Reisdorf
6.231701873112179,49.89241388806674,Reisdorf
6.232869447932168,49.89194604734812,Reisdorf
6.233894886361672,49.88959997699068,Reisdorf
6.234489072611596,49.888903143624034,Reisdorf
6.236924893945486,49.887998386598156,Reisdorf
6.243458421480798,49.88623811980677,Reisdorf
6.2472702291198345,49.88477947365991,Reisdorf
6.24984567368636,49.883472163601425,Reisdorf
6.248345069223714,49.88120110655283,Reisdorf
6.249801480933026,49.879800856379624,Reisdorf
6.251432918327552,49.87753957615068,Reisdorf
6.2512014070097575,49.87306675549326,Reisdorf
6.095826413115422,49.616834050782636,Strassen
6.097077364855811,49.618744778561265,Strassen
6.097623911004543,49.61858139866933,Strassen
6.098018624775546,49.61975659550208,Strassen
6.097737830602298,49.61985610140999,Strassen
6.100985090410394,49.62219504023054,Strassen
6.100788322901493,49.62246721940714,Strassen
6.101567044535657,49.62258666822946,Strassen
6.101329067518283,49.62303061561719,Strassen
6.10205765955736,49.62317978374408,Strassen
6.101930860581009,49.62339594540695,Strassen
6.102987232857338,49.6236811457563,Strassen
6.103028870605564,49.623854901559575,Strassen
6.103730943619441,49.62471096916706,Strassen
6.103675461157904,49.62508093547725,Strassen
6.1011768953927215,49.62440523183797,Strassen
6.099202636464473,49.62417289484175,Strassen
6.095488356851419,49.624185741961305,Strassen
6.093053052527982,49.62475242670626,Strassen
6.0919457343638825,49.62449162374807,Strassen
6.089110376878836,49.623212295463084,Strassen
6.0892510755766684,49.62444232047805,Strassen
6.091019676185573,49.625355992403826,Strassen
6.089463056872627,49.625996247959144,Strassen
6.0878898165877775,49.627053472598256,Strassen
6.088678613426517,49.62776768698383,Strassen
6.087908293404968,49.62803451749338,Strassen
6.086683015262056,49.628301126204086,Strassen
6.082478891460788,49.62875905683812,Strassen
6.079322278831307,49.62868361590607,Strassen
6.072862223223728,49.627423193668804,Strassen
6.070606607649128,49.62888937979617,Strassen
6.069386060694234,49.63080656977611,Strassen
6.069243529665698,49.63215911362828,Strassen
6.0699609721267995,49.633735043820195,Strassen
6.0715479987452765,49.634944086361266,Strassen
6.0720200245813425,49.635625612820824,Strassen
6.073023145096538,49.63640033928995,Strassen
6.074095652789226,49.6383088368024,Strassen
6.075432544085362,49.63965499646582,Strassen
6.076905331044378,49.641628113713026,Strassen
6.077211695935337,49.6427694120063,Strassen
6.077221453031784,49.64457438877513,Strassen
6.077892242391969,49.64621893886796,Strassen
6.078370488209231,49.646839933799114,Strassen
6.079006635053708,49.64770156382063,Strassen
6.079287511317192,49.64870218348125,Strassen
6.079376677144043,49.64899449093273,Strassen
6.079060116353205,49.6506893303235,Strassen
6.076822533476851,49.65301223000938,Strassen
6.075341884625966,49.65584126036354,Strassen
6.072932009427021,49.65746963152149,Strassen
6.071292528055154,49.65758917705977,Strassen
6.069262658563725,49.65828760855328,Strassen
6.068305575659505,49.6576485452058,Strassen
6.067921391755281,49.65759846061389,Strassen
6.067920777332059,49.65720614090063,Strassen
6.066740135331372,49.655833385232626,Strassen
6.066864651421737,49.65549053411544,Strassen
6.065929501996133,49.65456015637304,Strassen
6.065382902810308,49.65431578890561,Strassen
6.0649827909435485,49.6543202734707,Strassen
6.064497860723374,49.65377623444846,Strassen
6.062990219288825,49.653066005944595,Strassen
6.062460998798364,49.65326255575779,Strassen
6.061959082471834,49.653061288054325,Strassen
6.0612399245941635,49.65328456036002,Strassen
6.0606202827979025,49.65313655823734,Strassen
6.059837855576605,49.65205793887923,Strassen
6.058964794064673,49.652038047211605,Strassen
6.058711760293962,49.651870893622,Strassen
6.058622690022353,49.65111148040223,Strassen
6.058029476931985,49.65036942176624,Strassen
6.057713313685117,49.64869453333806,Strassen
6.057328508830352,49.64841508991492,Strassen
6.054881679515532,49.64765358263106,Strassen
6.0543170515092575,49.647334969809535,Strassen
6.054390751422961,49.646960155176586,Strassen
6.054062543407142,49.64647113202207,Strassen
6.0544737851158335,49.64612861845187,Strassen
6.054825391828324,49.64530202683308,Strassen
6.05404815789044,49.6448877490959,Strassen
6.053337656874282,49.644878699908816,Strassen
6.053279616299502,49.64426082071187,Strassen
6.053032043252004,49.64402805287636,Strassen
6.051369010004279,49.64366784182569,Strassen
6.050967284105293,49.64337446904657,Strassen
6.0503448864743055,49.64331536535063,Strassen
6.050257466077418,49.64308972106709,Strassen
6.048746831666343,49.64249899918556,Strassen
6.048421902838284,49.64201222871521,Strassen
6.0480378475144185,49.64193417018876,Strassen
6.047621198746886,49.64157476774365,Strassen
6.047562683366035,49.64118174861101,Strassen
6.0465483450183015,49.64094677826678,Strassen
6.046561399936529,49.64068936282194,Strassen
6.047045782210823,49.64034325619876,Strassen
6.047158716881175,49.639840769867014,Strassen
6.048790709418829,49.63877044064254,Strassen
6.0491569359309505,49.63813896597396,Strassen
6.048984557160415,49.637609582153374,Strassen
6.048069384986145,49.63697563538998,Strassen
6.047412362939739,49.63587943558835,Strassen
6.04610939512344,49.63497241121512,Strassen
6.046272536300429,49.63431874074627,Strassen
6.045832843063106,49.633482174656415,Strassen
6.047149440659247,49.632571233940105,Strassen
6.047142588563424,49.6323291180227,Strassen
6.047552195708887,49.63199212000237,Strassen
6.047534901165729,49.63087572029239,Strassen
6.047851658216978,49.630118405056464,Strassen
6.046505811976987,49.628820942885284,Strassen
6.045891581359068,49.62853190635062,Strassen
6.045894074960792,49.62808293471365,Strassen
6.046831206192317,49.62743099722016,Strassen
6.04857968735192,49.62655323993541,Strassen
6.0506958583107595,49.625820388223104,Strassen
6.050063186756466,49.62488672880585,Strassen
6.05208225534572,49.624145473472886,Strassen
6.051668905411443,49.62302081753013,Strassen
6.051528113590394,49.622420810171924,Strassen
6.051476559913025,49.62219277425004,Strassen
6.05116465146697,49.62219111876171,Strassen
6.051131903100452,49.62195392172975,Strassen
6.052206110468234,49.62201945020281,Strassen
6.052197579527136,49.62063434436404,Strassen
6.0528076236498185,49.62047436080161,Strassen
6.052769329819574,49.62002572661273,Strassen
6.054440077066762,49.6199554382639,Strassen
6.05432759397748,49.61773294476654,Strassen
6.0594450428069875,49.618355727524715,Strassen
6.063049077648307,49.618554103902845,Strassen
6.062698558296803,49.615274719102445,Strassen
6.061810089573915,49.61330965055917,Strassen
6.06321864597241,49.61340149078805,Strassen
6.063285060179354,49.61355947730615,Strassen
6.064002012738452,49.61330623992294,Strassen
6.069055729364645,49.612345991048606,Strassen
6.069365837937607,49.612789186147246,Strassen
6.072599018307858,49.6114924046091,Strassen
6.074264688113412,49.6121126764336,Strassen
6.076118336638076,49.610799881434346,Strassen
6.076467355231233,49.6109806319208,Strassen
6.076859464097506,49.61066682001231,Strassen
6.078082932254283,49.6113011755007,Strassen
6.080246871509072,49.609126917916754,Strassen
6.078066164362065,49.60793150542356,Strassen
6.078624142617919,49.60747849935078,Strassen
6.079191222514921,49.60778157819412,Strassen
6.082319485935351,49.60559778704085,Strassen
6.085198159174206,49.60702824582202,Strassen
6.087842392799183,49.608993194121794,Strassen
6.088712502694519,49.610000411134564,Strassen
6.089511889943253,49.61154670132066,Strassen
6.089359860924139,49.61160300871048,Strassen
6.0906918097793135,49.61333665098729,Strassen
6.091657546083303,49.61332237464722,Strassen
6.093292155589334,49.61550220163139,Strassen
6.095058635481565,49.6151847040711,Strassen
6.095826413115422,49.616834050782636,Strassen
6.1959833659198695,49.56047911055181,Weiler-la-Tour
6.1938232837580625,49.55877263491147,Weiler-la-Tour
6.192959169425271,49.558459581095775,Weiler-la-Tour
6.191638015804105,49.559472910512106,Weiler-la-Tour
6.1909257472368955,49.559755855071614,Weiler-la-Tour
6.187197411501509,49.56044374707647,Weiler-la-Tour
6.186384430590035,49.560995118600275,Weiler-la-Tour
6.184353311010192,49.56007155898206,Weiler-la-Tour
6.180369072154081,49.55893327927875,Weiler-la-Tour
6.180617877401141,49.55782578324577,Weiler-la-Tour
6.181446416842891,49.557075009801615,Weiler-la-Tour
6.1813066547531905,49.55668231434144,Weiler-la-Tour
6.18207801235144,49.55610464853949,Weiler-la-Tour
6.1842378642594396,49.55385363915428,Weiler-la-Tour
6.184359947486847,49.553721065508704,Weiler-la-Tour
6.183362724405123,49.55339393331737,Weiler-la-Tour
6.184399576380552,49.552360446978746,Weiler-la-Tour
6.184864357536863,49.55138039297381,Weiler-la-Tour
6.183758730029693,49.55107246753957,Weiler-la-Tour
6.182729617670371,49.5504936466126,Weiler-la-Tour
6.181638943502834,49.54899597915849,Weiler-la-Tour
6.1772329926945275,49.548092048039194,Weiler-la-Tour
6.175431258593396,49.549296295658806,Weiler-la-Tour
6.1731411767062045,49.54985483658357,Weiler-la-Tour
6.174169187262968,49.5468753275532,Weiler-la-Tour
6.171572973428435,49.54556931730033,Weiler-la-Tour
6.173319400770084,49.54274825255101,Weiler-la-Tour
6.173440778750577,49.54020440089771,Weiler-la-Tour
6.173978656966958,49.540143258128026,Weiler-la-Tour
6.17325812120701,49.53837482731015,Weiler-la-Tour
6.17390660581712,49.53843329679009,Weiler-la-Tour
6.174237537606138,49.537946291517024,Weiler-la-Tour
6.176452750416833,49.535996862116235,Weiler-la-Tour
6.174806073807507,49.53636241680541,Weiler-la-Tour
6.174628554981824,49.535959536396554,Weiler-la-Tour
6.174082256702021,49.53603457400749,Weiler-la-Tour
6.173565864256438,49.53481102031925,Weiler-la-Tour
6.170766009046263,49.53511839362705,Weiler-la-Tour
6.1708042526581055,49.533661039945,Weiler-la-Tour
6.168882608122939,49.53334238436396,Weiler-la-Tour
6.168641930177486,49.53326857947511,Weiler-la-Tour
6.168748888805066,49.53305478723151,Weiler-la-Tour
6.16820512339882,49.53289628869224,Weiler-la-Tour
6.166200759421041,49.53282388300681,Weiler-la-Tour
6.166233969783529,49.53209691511112,Weiler-la-Tour
6.16452966029824,49.53194819294346,Weiler-la-Tour
6.163519153662337,49.53166764205293,Weiler-la-Tour
6.163379308873444,49.53138640415145,Weiler-la-Tour
6.163101610584051,49.531514922728476,Weiler-la-Tour
6.162671731567543,49.53139146751747,Weiler-la-Tour
6.162768369776496,49.530064740901885,Weiler-la-Tour
6.159565177057651,49.52959496699053,Weiler-la-Tour
6.158444662267616,49.52881051055879,Weiler-la-Tour
6.155492378346186,49.527666712462704,Weiler-la-Tour
6.155409727914691,49.527355682898715,Weiler-la-Tour
6.156073327105277,49.5262994076993,Weiler-la-Tour
6.15731967133718,49.52635932999044,Weiler-la-Tour
6.160339991663791,49.527187074538475,Weiler-la-Tour
6.159865036587778,49.52868801545353,Weiler-la-Tour
6.160832335658637,49.52886468556524,Weiler-la-Tour
6.161268409631146,49.52859874223867,Weiler-la-Tour
6.16140222753606,49.52746538126591,Weiler-la-Tour
6.164379608838836,49.527219252415954,Weiler-la-Tour
6.165547050509883,49.52635260202892,Weiler-la-Tour
6.1661533527806425,49.52560673182136,Weiler-la-Tour
6.1653515390407225,49.523323045452905,Weiler-la-Tour
6.165474937038253,49.523190697844704,Weiler-la-Tour
6.163854691398787,49.523062637360205,Weiler-la-Tour
6.160290916489574,49.5238503902653,Weiler-la-Tour
6.158846487738049,49.52371424995786,Weiler-la-Tour
6.1577826735673975,49.52287628414112,Weiler-la-Tour
6.156611188126924,49.52149662744942,Weiler-la-Tour
6.155483463233306,49.52110927923058,Weiler-la-Tour
6.1567063884307,49.52065808646663,Weiler-la-Tour
6.159540145966794,49.51874688222289,Weiler-la-Tour
6.15973977704463,49.51891324043322,Weiler-la-Tour
6.160272349427414,49.51851223264219,Weiler-la-Tour
6.160582363278137,49.51861225032588,Weiler-la-Tour
6.161455313891957,49.517554398999316,Weiler-la-Tour
6.162055520965222,49.51785852582279,Weiler-la-Tour
6.162580553073389,49.517282161675695,Weiler-la-Tour
6.165230650080151,49.51740688169367,Weiler-la-Tour
6.169113118250662,49.51698882177986,Weiler-la-Tour
6.172128909881788,49.517051644013044,Weiler-la-Tour
6.1716166587182695,49.52180835660517,Weiler-la-Tour
6.172282737987943,49.52266095896013,Weiler-la-Tour
6.173852797152516,49.5236759338859,Weiler-la-Tour
6.174487370473703,49.52390383001286,Weiler-la-Tour
6.174283102351762,49.524155351699534,Weiler-la-Tour
6.176536260791573,49.52472423201465,Weiler-la-Tour
6.180281750405409,49.52521937099784,Weiler-la-Tour
6.179820672971707,49.52619012281581,Weiler-la-Tour
6.185044004705008,49.52777950827703,Weiler-la-Tour
6.187035077729594,49.525552728494866,Weiler-la-Tour
6.188911868893174,49.52615941908617,Weiler-la-Tour
6.1890702106149815,49.52553025277083,Weiler-la-Tour
6.190837871015097,49.525974633761685,Weiler-la-Tour
6.190790483287726,49.52606624508238,Weiler-la-Tour
6.193044101788526,49.52645371329429,Weiler-la-Tour
6.193068448480292,49.52602551419017,Weiler-la-Tour
6.194422752713511,49.52564681183329,Weiler-la-Tour
6.195965120793885,49.52562828576312,Weiler-la-Tour
6.196992602360431,49.5257845255467,Weiler-la-Tour
6.197021319949612,49.5262190236137,Weiler-la-Tour
6.198640098129648,49.5266688621589,Weiler-la-Tour
6.198832474796408,49.52638242422754,Weiler-la-Tour
6.200114448483461,49.526845029158174,Weiler-la-Tour
6.200564438465908,49.52646161739317,Weiler-la-Tour
6.2024266511227415,49.52693207506619,Weiler-la-Tour
6.201037402389883,49.52775579831856,Weiler-la-Tour
6.202090724322896,49.52867580858932,Weiler-la-Tour
6.203662378199324,49.530672109572464,Weiler-la-Tour
6.2051962337431235,49.53037845161177,Weiler-la-Tour
6.206069403378435,49.53150566672296,Weiler-la-Tour
6.207315201668654,49.53251912567781,Weiler-la-Tour
6.20777568080517,49.532329594155726,Weiler-la-Tour
6.209758518092627,49.5320313298793,Weiler-la-Tour
6.2118596724508315,49.532972870822114,Weiler-la-Tour
6.214741448101978,49.53304503665575,Weiler-la-Tour
6.2152408325525945,49.533208262077444,Weiler-la-Tour
6.215070231270026,49.53461623430364,Weiler-la-Tour
6.2154796255309765,49.53530916262723,Weiler-la-Tour
6.216199816167819,49.53546047720846,Weiler-la-Tour
6.216481613570917,49.53631011705108,Weiler-la-Tour
6.216046603729874,49.537218143405646,Weiler-la-Tour
6.2157719854494555,49.53852259090438,Weiler-la-Tour
6.2174286581862175,49.54080497877631,Weiler-la-Tour
6.219804969922948,49.540262505521696,Weiler-la-Tour
6.21993767767294,49.540430345127184,Weiler-la-Tour
6.221298060889072,49.54006667424501,Weiler-la-Tour
6.221474730401815,49.53960459228145,Weiler-la-Tour
6.219569935889391,49.53851406562845,Weiler-la-Tour
6.219893889778052,49.53838354745837,Weiler-la-Tour
